Data_ID,Year,Month,Utility_Number,Name,State,Ownership,Status,RES_Rev,RES_Sal,RES_Cus,COM_Rev,COM_Sal,COM_Cus,IND_Rev,IND_Sal,IND_Cus,TRAN_Rev,TRAN_Sal,TRAN_Cus,TOT_Rev,TOT_Sal,TOT_Cus
5678,2018,8,733,Appalachian Power Co,WV,Investor Owned,Final,"48,432.000","421,801.000","353,348","27,475.000","317,307.000","66,815","23,550.000","369,980.000","2,217",0.000,0.000,0,"99,457","1,109,088","422,380"
5679,2018,8,1764,Black Diamond Power Co,WV,Investor Owned,Final,371.786,"2,853.842","3,466",151.431,"1,293.859",490,0.000,0.000,0,0.000,0.000,0,523,"4,148","3,956"
5680,2018,8,12796,Monongahela Power Co,WV,Investor Owned,Final,"35,947.616","313,593.623","333,254","25,835.142","278,180.527","51,645","31,768.938","468,638.159","7,005",0.000,0.000,0,"93,552","1,060,412","391,904"
5681,2018,8,15263,The Potomac Edison Company,WV,Investor Owned,Final,"14,340.307","137,018.065","123,118","7,117.981","80,691.042","18,064","5,580.344","79,400.151","1,886",0.000,0.000,0,"27,039","297,109","143,068"
5682,2018,8,20521,Wheeling Power Co,WV,Investor Owned,Final,"4,705.000","39,529.000","34,881","4,014.000","44,468.000","6,375","17,064.000","290,108.000",271,0.000,0.000,0,"25,783","374,105","41,527"
5683,2018,8,88888,Total EPM,WV,,Final,"105,411.037","924,302.595","857,418","65,352.884","726,883.987","144,811","78,114.737","1,210,127.675","11,493",0.000,0.000,0,"248,879","2,861,314","1,013,722"
5684,2018,8,0,Adjustment 2018,WY,,Final,"4,006.709","27,251.308","39,326","4,059.117","36,831.786","9,556","3,711.595","35,699.533","2,638",0.000,0.000,0,"11,777","99,783","51,520"
5685,2018,8,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,Investor Owned,Final,"3,304.847","21,282.000","37,504","5,691.635","46,040.000","5,111","4,750.769","68,783.000",5,0.000,0.000,0,"13,747","136,105","42,620"
5686,2018,8,7222,City of Gillette - (WY),WY,Municipal,Final,"1,311.170","11,808.334","13,097","1,656.195","19,816.731","2,569",0.000,0.000,0,0.000,0.000,0,"2,967","31,625","15,666"
5687,2018,8,8566,High Plains Power Inc,WY,Cooperative,Final,"1,413.175","9,993.199","12,228",418.864,"3,872.240",444,"5,045.507","61,565.819",600,0.000,0.000,0,"6,878","75,431","13,272"
5688,2018,8,11273,Lower Valley Energy Inc,WY,Cooperative,Final,"1,506.000","21,260.000","20,093","1,224.000","19,533.000","5,997",175.000,"3,315.000",175,0.000,0.000,0,"2,905","44,108","26,265"
5689,2018,8,12199,Montana-Dakota Utilities Co,WY,Investor Owned,Final,"1,326.000","11,174.000","13,440","1,055.000","11,711.000","2,646",16.000,121.000,14,0.000,0.000,0,"2,397","23,006","16,100"
5690,2018,8,12825,NorthWestern Energy LLC - (MT),WY,Investor Owned,Final,9.242,76.647,188,596.594,"3,433.885",494,0.000,0.000,0,0.000,0.000,0,606,"3,511",682
5691,2018,8,14354,PacifiCorp,WY,Investor Owned,Final,"8,528.972","80,903.108","114,956","11,274.247","130,727.288","23,229","35,956.247","592,521.624","2,781",0.000,0.000,0,"55,759","804,152","140,966"
5692,2018,8,19156,Powder River Energy Corp,WY,Cooperative,Final,"1,534.950","12,772.020","15,041","5,071.560","51,073.810","7,992","6,442.510","97,716.250","3,581",0.000,0.000,0,"13,049","161,562","26,614"
5693,2018,8,19545,"Black Hills Power, Inc. d/b/a",WY,Investor Owned,Final,190.455,"1,445.000","2,039",291.507,"2,309.000",598,880.830,"10,366.000",11,0.000,0.000,0,"1,363","14,120","2,648"
5694,2018,8,27000,WAPA-- Western Area Power Administration,WY,Federal,Final,0.000,0.000,0,182.480,"4,638.417",2,5.686,"2,201.924",5,0.000,0.000,0,188,"6,840",7
5695,2018,8,27058,"High West Energy, Inc",WY,Cooperative,Final,632.000,"4,279.000","4,865",26.000,210.000,19,"1,368.000","12,109.000","1,241",0.000,0.000,0,"2,026","16,598","6,125"
5696,2018,8,88888,Total EPM,WY,,Final,"23,763.520","202,244.616","272,777","31,547.199","330,197.157","58,657","58,352.144","884,399.150","11,051",0.000,0.000,0,"113,663","1,416,841","342,485"
5697,2018,8,88888,US Total EPM,US,,Final,"20,351,263.409","153,496,754.359","134,434,222","14,873,746.283","134,848,577.635","18,686,200","6,680,359.698","92,189,200.252","867,791","64,612.212","680,313.610",83,"41,969,982","381,214,846","153,988,296"
5698,2018,9,0,Adjustment 2018,AK,,Final,"3,388.306","11,936.148","24,063","7,099.853","25,821.995","10,441","2,663.783","11,045.111",579,0.000,0.000,0,"13,152","48,803","35,083"
5699,2018,9,213,Alaska Electric Light&Power Co,AK,Investor Owned,Final,996.288,"9,154.947","14,763",914.077,"9,822.030","2,326","1,188.699","11,249.520",141,0.000,0.000,0,"3,099","30,226","17,230"
5700,2018,9,219,Alaska Power and Telephone Co,AK,Investor Owned,Final,605.559,"1,947.594","5,633",929.038,"3,555.335","2,453",0.000,0.000,0,0.000,0.000,0,"1,535","5,503","8,086"
5701,2018,9,221,"Alaska Village Elec Coop, Inc",AK,Cooperative,Final,"1,491.838","3,123.165","8,116","2,408.081","5,958.364","3,308",0.000,0.000,0,0.000,0.000,0,"3,900","9,082","11,424"
5702,2018,9,599,Anchorage Municipal Light and Power,AK,Municipal,Final,"1,824.137","8,571.693","24,683","9,484.432","66,459.042","6,422",0.000,0.000,0,0.000,0.000,0,"11,309","75,031","31,105"
5703,2018,9,3522,Chugach Electric Assn Inc,AK,Cooperative,Final,"6,801.355","33,811.875","71,653","6,936.190","41,558.656","9,692",806.401,"5,177.032",7,0.000,0.000,0,"14,544","80,548","81,352"
5704,2018,9,7353,Golden Valley Elec Assn Inc,AK,Cooperative,Final,"4,897.897","20,100.820","39,346","2,132.659","9,597.677","6,677","10,963.166","68,286.475",535,0.000,0.000,0,"17,994","97,985","46,558"
5705,2018,9,10210,Ketchikan Public Utilities,AK,Municipal,Final,445.092,"3,821.710","6,499",616.246,"5,460.710","1,339",285.480,"2,973.441",16,0.000,0.000,0,"1,347","12,256","7,854"
5706,2018,9,10433,Kodiak Electric Assn Inc,AK,Cooperative,Final,397.000,"2,252.000","4,788",253.000,"1,477.000","1,059","1,317.000","8,472.000",108,0.000,0.000,0,"1,967","12,201","5,955"
5707,2018,9,10451,Kotzebue Electric Assn Inc,AK,Cooperative,Final,230.972,605.149,"1,147",345.631,988.134,112,0.000,0.000,0,0.000,0.000,0,577,"1,593","1,259"
5708,2018,9,11824,Matanuska Electric Assn Inc,AK,Cooperative,Final,"7,190.580","32,517.197","59,317","4,215.354","22,209.938","6,136",0.000,0.000,0,0.000,0.000,0,"11,406","54,727","65,453"
5709,2018,9,19277,TDX North Slope Generating Co,AK,Investor Owned,Final,0.000,0.000,0,868.959,"4,044.670",164,0.000,0.000,0,0.000,0.000,0,869,"4,045",164
5710,2018,9,19558,Homer Electric Assn Inc,AK,Cooperative,Final,"3,280.250","11,814.880","27,814","2,921.668","12,167.887","4,106",960.381,"9,316.934",26,0.000,0.000,0,"7,162","33,300","31,946"
5711,2018,9,88888,Total EPM,AK,,Final,"31,549.274","139,657.178","287,822","39,125.188","209,121.438","54,235","18,184.910","116,520.513","1,412",0.000,0.000,0,"88,859","465,299","343,469"
5712,2018,9,0,Adjustment 2018,AL,,Final,"118,103.415","993,237.351","700,669","60,779.440","557,066.025","127,407","21,796.695","314,209.849","1,101",0.000,0.000,0,"200,680","1,864,513","829,177"
5713,2018,9,195,Alabama Power Co,AL,Investor Owned,Final,"232,012.000","1,765,941.000","1,271,973","153,166.000","1,313,031.000","200,774","126,949.000","1,913,494.000","6,165",0.000,0.000,0,"512,127","4,992,466","1,478,912"
5714,2018,9,4958,Decatur Utilities,AL,Municipal,Final,"3,294.000","34,190.000","22,495","3,298.000","33,729.000","4,020","2,541.000","47,055.000",12,0.000,0.000,0,"9,133","114,974","26,527"
5715,2018,9,6422,City of Florence - (AL),AL,Municipal,Final,"6,020.000","59,742.000","40,668","4,502.000","41,670.000","9,040",586.000,"9,046.000",8,0.000,0.000,0,"11,108","110,458","49,716"
5716,2018,9,9094,City of Huntsville - (AL),AL,Municipal,Final,"23,850.000","236,671.000","161,986","19,865.000","203,795.000","21,705","3,055.000","46,089.000",30,0.000,0.000,0,"46,770","486,555","183,721"
5717,2018,9,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,Final,"6,349.000","56,828.000","35,078","3,372.000","28,507.000","8,412","3,850.000","70,095.000",21,0.000,0.000,0,"13,571","155,430","43,511"
5718,2018,9,17252,Singing River Elec Cooperative,AL,Cooperative,Final,48.155,430.919,322,5.796,53.613,15,0.000,0.000,0,0.000,0.000,0,54,485,337
5719,2018,9,18642,Tennessee Valley Authority,AL,Federal,Final,0.000,0.000,0,"2,581.000","35,926.000",1,"16,467.000","404,748.000",9,0.000,0.000,0,"19,048","440,674",10
5720,2018,9,88888,Total EPM,AL,,Final,"389,676.570","3,147,040.270","2,233,191","247,569.236","2,213,777.638","371,374","175,244.695","2,804,736.849","7,346",0.000,0.000,0,"812,491","8,165,555","2,611,911"
5721,2018,9,0,Adjustment 2018,AR,,Final,"51,468.424","509,929.650","378,629","23,055.958","260,905.415","50,663","17,852.008","252,240.331","9,372",-0.004,0.031,0,"92,376","1,023,075","438,664"
5722,2018,9,814,Entergy Arkansas LLC,AR,Investor Owned,Final,"77,485.115","777,722.696","593,949","40,716.963","620,417.583","95,279","39,797.022","738,832.995","27,400",0.922,12.160,1,"158,000","2,136,985","716,629"
5723,2018,9,817,Arkansas Valley Elec Coop Corp,AR,Cooperative,Final,"7,051.111","69,915.906","51,080","1,630.720","18,518.565","3,847","1,114.867","22,706.151",35,0.000,0.000,0,"9,797","111,141","54,962"
5724,2018,9,3093,Carroll Electric Coop Corp - (AR),AR,Cooperative,Final,"10,586.761","111,659.335","82,393","2,785.478","34,458.184","5,690","1,706.549","30,474.689",43,0.000,0.000,0,"15,079","176,592","88,126"
5725,2018,9,5860,Empire District Electric Co,AR,Investor Owned,Final,553.680,"4,055.919","3,887",442.444,"4,013.826",789,723.217,"8,218.919",9,0.000,0.000,0,"1,719","16,289","4,685"
5726,2018,9,6342,First Electric Coop Corp,AR,Cooperative,Final,"11,515.103","106,371.110","87,232","2,170.781","19,978.778","5,974","2,667.115","41,844.417","1,707",0.000,0.000,0,"16,353","168,194","94,913"
5727,2018,9,12681,Mississippi County Electric Co,AR,Cooperative,Final,415.193,"4,459.952","3,291",160.434,"1,819.644",726,"12,316.941","278,569.217",900,0.000,0.000,0,"12,893","284,849","4,917"
5728,2018,9,13718,City of North Little Rock - (AR),AR,Municipal,Final,"4,890.000","43,153.000","33,532","2,751.000","27,746.000","4,952","2,364.000","27,380.000",138,4.000,31.000,1,"10,009","98,310","38,623"
5729,2018,9,14063,Oklahoma Gas & Electric Co,AR,Investor Owned,Final,"5,804.083","55,804.801","55,937","5,805.509","76,722.173","10,907","4,567.615","89,107.318",371,0.000,0.000,0,"16,177","221,634","67,215"
5730,2018,9,17698,Southwestern Electric Power Co,AR,Investor Owned,Final,"9,033.000","92,399.000","101,288","8,827.000","112,968.000","18,124","6,892.000","113,177.000",594,0.000,0.000,0,"24,752","318,544","120,006"
5731,2018,9,88888,Total EPM,AR,,Final,"178,802.470","1,775,471.369","1,391,218","88,346.287","1,177,548.168","196,951","90,001.334","1,602,551.037","40,569",4.918,43.191,2,"357,155","4,555,614","1,628,740"
5732,2018,9,0,Adjustment 2018,AZ,,Final,"22,412.139","165,415.180","109,422","17,808.790","155,633.284","24,981","8,361.732","129,526.939","3,458",-0.058,0.105,0,"48,583","450,576","137,861"
5733,2018,9,176,Ajo Improvement Co,AZ,Investor Owned,Final,74.770,679.000,754,53.020,498.000,210,0.000,0.000,0,0.000,0.000,0,128,"1,177",964
5734,2018,9,803,Arizona Public Service Co,AZ,Investor Owned,Final,"207,212.000","1,464,297.000","1,102,427","138,203.000","1,186,160.000","131,050","17,897.000","203,449.000","3,668",0.000,0.000,0,"363,312","2,853,906","1,237,145"
5735,2018,9,12919,Morenci Water and Electric,AZ,Investor Owned,Final,178.240,"2,174.600","2,253",151.780,"1,952.500",400,"7,327.700","210,053.900",2,0.000,0.000,0,"7,658","214,181","2,655"
5736,2018,9,13314,Navajo Tribal Utility Authority,AZ,State,Final,"1,443.656","11,714.156","25,765","2,706.600","20,955.232","3,323","1,189.698","14,395.293",3,0.000,0.000,0,"5,340","47,065","29,091"
5737,2018,9,16572,Salt River Project,AZ,Political Subdivision,Final,"178,930.000","1,505,433.000","943,070","109,691.860","1,122,810.320","103,118","23,935.000","336,653.000",48,56.000,572.000,1,"312,613","2,965,468","1,046,237"
5738,2018,9,19189,Trico Electric Cooperative Inc,AZ,Cooperative,Final,"7,963.630","57,896.290","45,140","2,336.880","18,804.140","2,130",276.060,"3,272.710",30,0.000,0.000,0,"10,577","79,973","47,300"
5739,2018,9,19728,"UNS Electric, Inc",AZ,Investor Owned,Final,"9,838.932","97,458.205","85,811","6,064.392","62,592.087","11,667",646.363,"9,151.907",6,0.000,0.000,0,"16,550","169,202","97,484"
5740,2018,9,21538,"Mohave Electric Cooperative, I",AZ,Cooperative,Final,"5,338.900","50,399.200","36,801","2,064.000","22,413.900","4,172",579.300,"8,221.500",23,0.000,0.000,0,"7,982","81,035","40,996"
5741,2018,9,24211,Tucson Electric Power Co,AZ,Investor Owned,Final,"50,022.075","399,351.913","384,647","28,954.582","206,948.778","40,572","22,078.795","259,144.466",505,19.001,136.817,1,"101,074","865,582","425,725"
5742,2018,9,25866,Ak-Chin Electric Utility Authority,AZ,State,Final,63.721,569.000,305,269.129,"3,162.000",121,3.822,110.000,29,0.000,0.000,0,337,"3,841",455
5743,2018,9,27000,WAPA-- Western Area Power Administration,AZ,Federal,Final,0.000,0.000,0,223.580,"11,637.006",13,433.638,"29,790.268",6,0.000,0.000,0,657,"41,427",19
5744,2018,9,57313,SolarCity Corporation,AZ,Behind the Meter,Final,"4,694.813","42,399.464","39,824",612.424,"7,039.780",832,0.000,0.000,0,0.000,0.000,0,"5,307","49,439","40,656"
5745,2018,9,59086,"Constellation Solar Holding, LLC",AZ,Behind the Meter,Final,0.000,0.000,0,599.230,"5,733.310",9,0.000,0.000,0,0.000,0.000,0,599,"5,733",9
5746,2018,9,59579,Sunnova,AZ,Behind the Meter,Final,233.365,"1,323.183","1,407",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,233,"1,323","1,407"
5747,2018,9,59580,"SunPower Capital, LLC",AZ,Behind the Meter,Final,"1,201.502","13,932.095","9,532",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"1,202","13,932","9,532"
5748,2018,9,59624,"Vivint Solar, Inc.",AZ,Behind the Meter,Final,390.171,"4,433.298","3,360",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,390,"4,433","3,360"
5749,2018,9,59647,Sunrun Inc.,AZ,Behind the Meter,Final,"2,381.092","18,305.996","16,341",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"2,381","18,306","16,341"
5750,2018,9,59738,"SunPower Capital Services, LLC",AZ,Behind the Meter,Final,120.200,"1,341.404","1,104",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,120,"1,341","1,104"
5751,2018,9,59943,Spruce Finance,AZ,Behind the Meter,Final,119.959,"1,070.652","1,010",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,120,"1,071","1,010"
5752,2018,9,60025,Greenbacker Renewable Energy Corporation,AZ,Behind the Meter,Final,53.531,495.795,489,9.039,148.180,4,0.000,0.000,0,0.000,0.000,0,63,644,493
5753,2018,9,60981,"TerraForm US Energy Services, LLC",AZ,Behind the Meter,Final,0.000,0.000,0,143.000,"1,343.000",28,0.000,0.000,0,0.000,0.000,0,143,"1,343",28
5754,2018,9,61098,Longroad Energy,AZ,Behind the Meter,Final,0.000,0.000,0,54.500,701.220,16,0.000,0.000,0,0.000,0.000,0,55,701,16
5755,2018,9,61823,"Greenskies Renewable Energy, LLC",AZ,,Final,0.000,0.000,0,77.900,"1,177.200",1,0.000,0.000,0,0.000,0.000,0,78,"1,177",1
5756,2018,9,88888,Total EPM,AZ,,Final,"492,672.696","3,838,689.431","2,809,462","310,023.706","2,829,709.937","322,647","82,729.108","1,203,768.983","7,778",74.943,708.922,2,"885,500","7,872,877","3,139,889"
5757,2018,9,0,Adjustment 2018,CA,,Final,"241,879.158","1,218,889.932","1,985,727","538,317.326","3,203,167.871","442,654","200,779.206","1,663,408.436","5,836","1,749.824","33,879.147",1,"982,726","6,119,345","2,434,218"
5758,2018,9,4390,City of Corona - (CA),CA,Municipal,Final,156.758,904.244,"1,202",813.191,"4,283.506",525,479.752,"3,377.281",9,0.000,0.000,0,"1,450","8,565","1,736"
5759,2018,9,9216,Imperial Irrigation District,CA,Political Subdivision,Final,"29,631.000","249,903.000","133,970","18,761.000","163,903.000","21,143","1,175.000","9,114.000",817,0.000,0.000,0,"49,567","422,920","155,930"
5760,2018,9,11208,Los Angeles Department of Water & Power,CA,Municipal,Final,"181,891.394","920,591.438","1,340,582","215,291.549","1,175,575.839","88,346","22,455.589","111,867.218","9,177","1,572.489","8,604.483",2,"421,211","2,216,639","1,438,107"
5761,2018,9,12745,Modesto Irrigation District,CA,Political Subdivision,Final,"15,871.251","83,218.175","98,746","12,118.499","80,486.951","28,769","8,793.202","83,164.783",151,0.000,0.000,0,"36,783","246,870","127,666"
5762,2018,9,14328,Pacific Gas & Electric Co.,CA,Investor Owned,Final,"362,603.000","1,661,906.000","3,041,581","259,262.000","1,098,132.000","258,461","248,937.000","1,241,485.000","83,336",0.000,0.000,0,"870,802","4,001,523","3,383,378"
5763,2018,9,14354,PacifiCorp,CA,Investor Owned,Final,"3,373.880","20,666.787","35,737","3,146.163","21,535.361","7,449","1,711.925","14,746.808","1,944",0.000,0.000,0,"8,232","56,949","45,130"
5764,2018,9,14534,City of Pasadena - (CA),CA,Municipal,Final,"9,535.962","45,926.484","56,151","12,549.711","74,506.127","8,472",0.000,0.000,0,132.533,873.808,1,"22,218","121,306","64,624"
5765,2018,9,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,Final,"56,258.149","363,269.500","558,601","47,628.520","322,050.620","68,065","21,729.920","186,585.120","2,583",481.205,"2,696.035",1,"126,098","874,601","629,250"
5766,2018,9,16609,San Diego Gas & Electric Co,CA,Investor Owned,Final,"203,275.880","657,245.980","1,290,427","161,876.201","641,919.059","152,553","45,158.766","219,885.475",438,801.392,"4,528.000",4,"411,112","1,523,579","1,443,422"
5767,2018,9,16612,City & County of San Francisco,CA,Municipal,Final,23.150,139.660,615,"11,130.990","73,408.240","2,756",24.780,528.800,1,630.350,"8,541.130",1,"11,809","82,618","3,373"
5768,2018,9,16655,City of Santa Clara - (CA),CA,Municipal,Final,"2,280.343","18,270.895","46,976","1,327.043","7,888.220","6,162","31,440.942","275,058.130","1,647",16.304,95.787,1,"35,065","301,313","54,786"
5769,2018,9,17609,Southern California Edison Co,CA,Investor Owned,Final,"189,072.000","1,441,710.000","4,355,258","253,520.000","1,832,994.000","555,160","32,030.000","349,342.000","29,089",0.000,0.000,0,"474,622","3,624,046","4,939,507"
5770,2018,9,17612,Bear Valley Electric Service,CA,Investor Owned,Final,"1,536.761","5,655.614","22,839",966.953,"3,182.226","1,501",164.702,629.712,7,0.000,0.000,0,"2,668","9,468","24,347"
5771,2018,9,18260,Surprise Valley Electrification,CA,Cooperative,Final,213.214,"2,041.951","2,832",79.229,765.586,924,848.402,"10,507.307",892,0.000,0.000,0,"1,141","13,315","4,648"
5772,2018,9,19281,Turlock Irrigation District,CA,Political Subdivision,Final,"12,032.000","73,837.000","77,635","7,241.000","52,549.000","20,490","9,768.000","75,402.000","5,148",0.000,0.000,0,"29,041","201,788","103,273"
5773,2018,9,19840,"Valley Electric Assn, Inc",CA,Cooperative,Final,1.000,7.200,12,0.190,1.233,2,158.020,"1,640.620",30,0.000,0.000,0,159,"1,649",44
5774,2018,9,27000,WAPA-- Western Area Power Administration,CA,Federal,Final,0.000,0.000,0,"4,266.317","107,009.770",33,"2,399.160","114,921.454",46,35.048,"1,366.000",1,"6,701","223,297",80
5775,2018,9,57313,SolarCity Corporation,CA,Behind the Meter,Final,"15,107.047","89,314.791","140,596","3,167.142","23,925.914","3,776",0.000,0.000,0,0.000,0.000,0,"18,274","113,241","144,372"
5776,2018,9,59086,"Constellation Solar Holding, LLC",CA,Behind the Meter,Final,0.000,0.000,0,777.310,"4,815.980",16,10.140,101.730,1,0.000,0.000,0,787,"4,918",17
5777,2018,9,59557,RGS Energy,CA,Behind the Meter,Final,6.810,34.063,41,0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,7,34,41
5778,2018,9,59579,Sunnova,CA,Behind the Meter,Final,"2,129.364","9,640.484","13,767",0.000,0.000,0,0.000,0.000,0,0.000,0.000,0,"2,129","9,640","13,767"
